effort,season,latitude,longitude,abundance
volume,oct-dec,-6,-92,0
volume,oct-dec,-7,-92,0
volume,oct-dec,-8,-92,0
volume,oct-dec,-9,-92,0
volume,oct-dec,-10,-92,1
volume,oct-dec,-11,-92,0
volume,oct-dec,-12,-92,0
volume,oct-dec,-13,-92,0
volume,oct-dec,-14,-92,0
volume,oct-dec,-40,-92,0
volume,oct-dec,-44,-92,1
volume,oct-dec,5,-93,0
volume,oct-dec,1,-93,0
volume,oct-dec,-2,-93,0
volume,oct-dec,-3,-93,0
volume,oct-dec,-4,-93,0
volume,oct-dec,-5,-93,1
volume,oct-dec,-6,-93,0
volume,oct-dec,-9,-93,1
volume,oct-dec,-10,-93,1
volume,oct-dec,-11,-93,1
volume,oct-dec,-12,-93,0
volume,oct-dec,-13,-93,0
volume,oct-dec,-14,-93,0
volume,oct-dec,-15,-93,0
volume,oct-dec,-33,-93,0
volume,oct-dec,-34,-93,0
volume,oct-dec,6,-94,0
volume,oct-dec,5,-94,0
volume,oct-dec,4,-94,0
volume,oct-dec,1,-94,0
volume,oct-dec,0,-94,0
volume,oct-dec,-4,-94,0
volume,oct-dec,-6,-94,1
volume,oct-dec,-7,-94,0
volume,oct-dec,-8,-94,0
volume,oct-dec,-9,-94,0
volume,oct-dec,-10,-94,1
volume,oct-dec,-11,-94,1
volume,oct-dec,-12,-94,0
volume,oct-dec,-14,-94,0
volume,oct-dec,-15,-94,0
volume,oct-dec,-16,-94,0
volume,oct-dec,-34,-94,0
volume,oct-dec,-35,-94,0
volume,oct-dec,-6,-95,0
volume,oct-dec,-7,-95,1
volume,oct-dec,-8,-95,0
volume,oct-dec,-9,-95,0
volume,oct-dec,-10,-95,0
volume,oct-dec,-11,-95,1
volume,oct-dec,-16,-95,0
volume,oct-dec,-17,-95,0
volume,oct-dec,-7,-96,0
volume,oct-dec,-8,-96,0
volume,oct-dec,-9,-96,0
volume,oct-dec,-10,-96,1
volume,oct-dec,-11,-96,0
volume,oct-dec,-12,-96,0
volume,oct-dec,-37,-96,0
volume,oct-dec,-3,-97,0
volume,oct-dec,-7,-97,0
volume,oct-dec,-8,-97,0
volume,oct-dec,-9,-97,1
volume,oct-dec,-10,-97,2
volume,oct-dec,-11,-97,1
volume,oct-dec,-12,-97,0
volume,oct-dec,-30,-97,1
volume,oct-dec,-37,-97,0
volume,oct-dec,-3,-98,0
volume,oct-dec,-4,-98,1
volume,oct-dec,-5,-98,0
volume,oct-dec,-6,-98,0
volume,oct-dec,-7,-98,0
volume,oct-dec,-9,-98,1
volume,oct-dec,-10,-98,1
volume,oct-dec,-11,-98,1
volume,oct-dec,-12,-98,0
volume,oct-dec,-30,-98,1
volume,oct-dec,-37,-98,0
volume,oct-dec,-4,-99,1
volume,oct-dec,-5,-99,0
volume,oct-dec,-6,-99,0
volume,oct-dec,-7,-99,0
volume,oct-dec,-8,-99,1
volume,oct-dec,-9,-99,0
volume,oct-dec,-10,-99,4
volume,oct-dec,-11,-99,1
volume,oct-dec,-12,-99,0
volume,oct-dec,-26,-99,1
volume,oct-dec,-27,-99,1
volume,oct-dec,-28,-99,1
volume,oct-dec,-29,-99,1
volume,oct-dec,-30,-99,1
volume,oct-dec,-5,-100,0
volume,oct-dec,-6,-100,0
volume,oct-dec,-7,-100,0
volume,oct-dec,-8,-100,4
volume,oct-dec,-9,-100,1
volume,oct-dec,-10,-100,2
volume,oct-dec,-11,-100,2
volume,oct-dec,-12,-100,1
volume,oct-dec,-26,-100,1
volume,oct-dec,-30,-100,1
volume,oct-dec,-7,-101,0
volume,oct-dec,-8,-101,1
volume,oct-dec,-9,-101,2
volume,oct-dec,-10,-101,3
volume,oct-dec,-11,-101,2
volume,oct-dec,-12,-101,1
volume,oct-dec,-13,-101,0
volume,oct-dec,-18,-101,1
volume,oct-dec,-26,-101,1
volume,oct-dec,-29,-101,1
volume,oct-dec,-30,-101,1
volume,oct-dec,-39,-101,1
volume,oct-dec,-7,-102,0
volume,oct-dec,-8,-102,1
volume,oct-dec,-9,-102,1
volume,oct-dec,-10,-102,1
volume,oct-dec,-11,-102,0
volume,oct-dec,-12,-102,0
volume,oct-dec,-13,-102,0
volume,oct-dec,-17,-102,0
volume,oct-dec,-19,-102,0
volume,oct-dec,-26,-102,1
volume,oct-dec,-29,-102,1
volume,oct-dec,-30,-102,1
volume,oct-dec,-40,-102,0
volume,oct-dec,-7,-103,0
volume,oct-dec,-8,-103,0
volume,oct-dec,-9,-103,0
volume,oct-dec,-10,-103,0
volume,oct-dec,-11,-103,0
volume,oct-dec,-13,-103,0
volume,oct-dec,-14,-103,0
volume,oct-dec,-16,-103,0
volume,oct-dec,-17,-103,1
volume,oct-dec,-26,-103,1
volume,oct-dec,-28,-103,1
volume,oct-dec,-29,-103,1
volume,oct-dec,-7,-104,0
volume,oct-dec,-8,-104,1
volume,oct-dec,-9,-104,0
volume,oct-dec,-10,-104,0
volume,oct-dec,-11,-104,1
volume,oct-dec,-12,-104,0
volume,oct-dec,-17,-104,0
volume,oct-dec,-23,-104,0
volume,oct-dec,-26,-104,1
volume,oct-dec,-27,-104,0
volume,oct-dec,-28,-104,0
volume,oct-dec,-29,-104,1
volume,oct-dec,-30,-104,1
volume,oct-dec,-7,-105,0
volume,oct-dec,-8,-105,1
volume,oct-dec,-9,-105,0
volume,oct-dec,-10,-105,0
volume,oct-dec,-11,-105,0
volume,oct-dec,-12,-105,0
volume,oct-dec,-13,-105,0
volume,oct-dec,-20,-105,0
volume,oct-dec,-21,-105,0
volume,oct-dec,-23,-105,0
volume,oct-dec,-25,-105,0
volume,oct-dec,-26,-105,0
volume,oct-dec,-27,-105,4
volume,oct-dec,-28,-105,0
volume,oct-dec,-29,-105,1
volume,oct-dec,-30,-105,1
volume,oct-dec,4,-106,0
volume,oct-dec,3,-106,0
volume,oct-dec,-4,-106,0
volume,oct-dec,-8,-106,0
volume,oct-dec,-9,-106,1
volume,oct-dec,-10,-106,0
volume,oct-dec,-11,-106,0
volume,oct-dec,-12,-106,0
volume,oct-dec,-13,-106,0
volume,oct-dec,-14,-106,0
volume,oct-dec,-15,-106,0
volume,oct-dec,-19,-106,0
volume,oct-dec,-28,-106,0
volume,oct-dec,-30,-106,1
volume,oct-dec,-31,-106,1
volume,oct-dec,-3,-107,0
volume,oct-dec,-8,-107,0
volume,oct-dec,-9,-107,1
volume,oct-dec,-10,-107,1
volume,oct-dec,-11,-107,1
volume,oct-dec,-12,-107,0
volume,oct-dec,-15,-107,0
volume,oct-dec,-18,-107,0
volume,oct-dec,-25,-107,0
volume,oct-dec,-28,-107,0
volume,oct-dec,-31,-107,1
volume,oct-dec,2,-108,0
volume,oct-dec,-7,-108,0
volume,oct-dec,-9,-108,1
volume,oct-dec,-10,-108,1
volume,oct-dec,-11,-108,1
volume,oct-dec,-12,-108,0
volume,oct-dec,-13,-108,0
volume,oct-dec,-16,-108,0
volume,oct-dec,-17,-108,0
volume,oct-dec,7,-109,0
volume,oct-dec,6,-109,0
volume,oct-dec,-10,-109,0
volume,oct-dec,-11,-109,0
volume,oct-dec,-12,-109,1
volume,oct-dec,-13,-109,1
volume,oct-dec,-14,-109,0
volume,oct-dec,-15,-109,0
volume,oct-dec,-16,-109,0
volume,oct-dec,-18,-109,0
volume,oct-dec,-31,-109,1
volume,oct-dec,8,-110,0
volume,oct-dec,6,-110,0
volume,oct-dec,4,-110,0
volume,oct-dec,-10,-110,0
volume,oct-dec,-11,-110,0
volume,oct-dec,-12,-110,1
volume,oct-dec,-13,-110,1
volume,oct-dec,-14,-110,1
volume,oct-dec,-15,-110,0
volume,oct-dec,-16,-110,0
volume,oct-dec,-17,-110,0
volume,oct-dec,-20,-110,0
volume,oct-dec,-31,-110,1
volume,oct-dec,13,-111,0
volume,oct-dec,10,-111,0
volume,oct-dec,9,-111,0
volume,oct-dec,-10,-111,1
volume,oct-dec,-11,-111,0
volume,oct-dec,-12,-111,1
volume,oct-dec,-13,-111,1
volume,oct-dec,-14,-111,1
volume,oct-dec,-15,-111,1
volume,oct-dec,-16,-111,0
volume,oct-dec,-17,-111,1
volume,oct-dec,-18,-111,0
volume,oct-dec,-19,-111,0
volume,oct-dec,-20,-111,0
volume,oct-dec,-21,-111,0
volume,oct-dec,-22,-111,0
volume,oct-dec,-23,-111,0
volume,oct-dec,-24,-111,0
volume,oct-dec,-25,-111,0
volume,oct-dec,-28,-111,0
volume,oct-dec,-31,-111,1
volume,oct-dec,11,-112,0
volume,oct-dec,10,-112,0
volume,oct-dec,-10,-112,1
volume,oct-dec,-11,-112,0
volume,oct-dec,-12,-112,1
volume,oct-dec,-13,-112,3
volume,oct-dec,-14,-112,1
volume,oct-dec,-15,-112,2
volume,oct-dec,-16,-112,1
volume,oct-dec,-17,-112,0
volume,oct-dec,-18,-112,1
volume,oct-dec,-20,-112,1
volume,oct-dec,-21,-112,1
volume,oct-dec,-22,-112,1
volume,oct-dec,-23,-112,0
volume,oct-dec,-24,-112,0
volume,oct-dec,-25,-112,0
volume,oct-dec,-26,-112,0
volume,oct-dec,-27,-112,1
volume,oct-dec,-32,-112,1
volume,oct-dec,12,-113,0
volume,oct-dec,11,-113,0
volume,oct-dec,-10,-113,1
volume,oct-dec,-11,-113,4
volume,oct-dec,-12,-113,1
volume,oct-dec,-13,-113,2
volume,oct-dec,-14,-113,2
volume,oct-dec,-15,-113,1
volume,oct-dec,-16,-113,2
volume,oct-dec,-17,-113,2
volume,oct-dec,-18,-113,0
volume,oct-dec,-19,-113,1
volume,oct-dec,-20,-113,1
volume,oct-dec,-21,-113,0
volume,oct-dec,-22,-113,2
volume,oct-dec,-23,-113,0
volume,oct-dec,-32,-113,1
volume,oct-dec,13,-114,0
volume,oct-dec,12,-114,0
volume,oct-dec,5,-114,0
volume,oct-dec,-10,-114,1
volume,oct-dec,-11,-114,1
volume,oct-dec,-12,-114,1
volume,oct-dec,-13,-114,3
volume,oct-dec,-14,-114,3
volume,oct-dec,-15,-114,3
volume,oct-dec,-16,-114,3
volume,oct-dec,-17,-114,2
volume,oct-dec,-18,-114,1
volume,oct-dec,-19,-114,1
volume,oct-dec,-20,-114,1
volume,oct-dec,-21,-114,1
volume,oct-dec,-22,-114,0
volume,oct-dec,14,-115,0
volume,oct-dec,13,-115,0
volume,oct-dec,-10,-115,1
volume,oct-dec,-11,-115,1
volume,oct-dec,-12,-115,1
volume,oct-dec,-13,-115,2
volume,oct-dec,-14,-115,4
volume,oct-dec,-15,-115,4
volume,oct-dec,-16,-115,4
volume,oct-dec,-17,-115,3
volume,oct-dec,-18,-115,2
volume,oct-dec,-19,-115,4
volume,oct-dec,-20,-115,3
volume,oct-dec,-21,-115,0
volume,oct-dec,13,-116,0
volume,oct-dec,-10,-116,2
volume,oct-dec,-11,-116,1
volume,oct-dec,-12,-116,1
volume,oct-dec,-13,-116,2
volume,oct-dec,-14,-116,3
volume,oct-dec,-15,-116,4
volume,oct-dec,-16,-116,4
volume,oct-dec,-17,-116,4
volume,oct-dec,-18,-116,3
volume,oct-dec,-19,-116,3
volume,oct-dec,-20,-116,0
volume,oct-dec,17,-117,0
volume,oct-dec,16,-117,0
volume,oct-dec,15,-117,0
volume,oct-dec,14,-117,0
volume,oct-dec,9,-117,0
volume,oct-dec,-6,-117,0
volume,oct-dec,-10,-117,1
volume,oct-dec,-11,-117,0
volume,oct-dec,-12,-117,1
volume,oct-dec,-13,-117,4
volume,oct-dec,-14,-117,4
volume,oct-dec,-15,-117,3
volume,oct-dec,-16,-117,3
volume,oct-dec,-17,-117,4
volume,oct-dec,-18,-117,4
volume,oct-dec,-19,-117,4
volume,oct-dec,-20,-117,0
volume,oct-dec,17,-118,0
volume,oct-dec,16,-118,0
volume,oct-dec,12,-118,0
volume,oct-dec,-10,-118,0
volume,oct-dec,-11,-118,0
volume,oct-dec,-12,-118,1
volume,oct-dec,-13,-118,2
volume,oct-dec,-14,-118,2
volume,oct-dec,-15,-118,1
volume,oct-dec,-16,-118,3
volume,oct-dec,-17,-118,4
volume,oct-dec,-18,-118,4
volume,oct-dec,-19,-118,0
volume,oct-dec,18,-119,0
volume,oct-dec,17,-119,0
volume,oct-dec,16,-119,0
volume,oct-dec,-10,-119,0
volume,oct-dec,-11,-119,0
volume,oct-dec,-12,-119,1
volume,oct-dec,-13,-119,2
volume,oct-dec,-14,-119,1
volume,oct-dec,-15,-119,3
volume,oct-dec,-16,-119,3
volume,oct-dec,-17,-119,2
volume,oct-dec,-18,-119,0
volume,oct-dec,19,-120,0
volume,oct-dec,-11,-120,0
volume,oct-dec,-12,-120,1
volume,oct-dec,-13,-120,1
volume,oct-dec,-14,-120,3
volume,oct-dec,-15,-120,1
volume,oct-dec,-16,-120,2
volume,oct-dec,-17,-120,1
volume,oct-dec,-18,-120,1
volume,oct-dec,21,-121,0
volume,oct-dec,20,-121,0
volume,oct-dec,19,-121,0
volume,oct-dec,2,-121,0
volume,oct-dec,-6,-121,1
volume,oct-dec,-10,-121,0
volume,oct-dec,-11,-121,0
volume,oct-dec,-12,-121,1
volume,oct-dec,-13,-121,2
volume,oct-dec,-14,-121,1
volume,oct-dec,-15,-121,1
volume,oct-dec,-16,-121,1
volume,oct-dec,-17,-121,1
volume,oct-dec,20,-122,0
volume,oct-dec,2,-122,0
volume,oct-dec,-6,-122,0
volume,oct-dec,-7,-122,0
volume,oct-dec,-9,-122,0
volume,oct-dec,-10,-122,0
volume,oct-dec,-11,-122,0
volume,oct-dec,-12,-122,0
volume,oct-dec,-13,-122,1
volume,oct-dec,-14,-122,0
volume,oct-dec,-15,-122,1
volume,oct-dec,22,-123,0
volume,oct-dec,20,-123,0
volume,oct-dec,-6,-123,1
volume,oct-dec,-7,-123,1
volume,oct-dec,-8,-123,0
volume,oct-dec,-9,-123,4
volume,oct-dec,-10,-123,1
volume,oct-dec,-11,-123,1
volume,oct-dec,-12,-123,1
volume,oct-dec,-13,-123,1
volume,oct-dec,-15,-123,1
volume,oct-dec,22,-124,0
volume,oct-dec,21,-124,0
volume,oct-dec,20,-124,0
volume,oct-dec,4,-124,0
volume,oct-dec,-7,-124,0
volume,oct-dec,-8,-124,0
volume,oct-dec,-9,-124,0
volume,oct-dec,-11,-124,0
volume,oct-dec,23,-125,0
volume,oct-dec,22,-125,0
volume,oct-dec,21,-125,0
volume,oct-dec,5,-125,0
volume,oct-dec,3,-125,0
volume,oct-dec,-6,-125,0
volume,oct-dec,-7,-125,0
volume,oct-dec,-10,-125,0
volume,oct-dec,-11,-125,1
volume,oct-dec,-13,-125,0
volume,oct-dec,-15,-125,0
volume,oct-dec,23,-126,0
volume,oct-dec,22,-126,0
volume,oct-dec,11,-126,0
volume,oct-dec,0,-126,0
volume,oct-dec,-2,-126,0
volume,oct-dec,-3,-126,0
volume,oct-dec,-4,-126,0
volume,oct-dec,-10,-126,0
volume,oct-dec,-11,-126,0
volume,oct-dec,25,-127,0
volume,oct-dec,24,-127,0
volume,oct-dec,22,-127,0
volume,oct-dec,21,-127,0
volume,oct-dec,19,-127,0
volume,oct-dec,17,-127,0
volume,oct-dec,15,-127,0
volume,oct-dec,13,-127,0
volume,oct-dec,12,-127,0
volume,oct-dec,11,-127,0
volume,oct-dec,10,-127,0
volume,oct-dec,9,-127,0
volume,oct-dec,8,-127,1
volume,oct-dec,7,-127,1
volume,oct-dec,6,-127,0
volume,oct-dec,5,-127,0
volume,oct-dec,4,-127,0
volume,oct-dec,3,-127,0
volume,oct-dec,2,-127,0
volume,oct-dec,1,-127,0
volume,oct-dec,-7,-127,0
volume,oct-dec,-9,-127,0
volume,oct-dec,-10,-127,1
volume,oct-dec,-13,-127,0
volume,oct-dec,25,-128,0
volume,oct-dec,24,-128,0
volume,oct-dec,23,-128,1
volume,oct-dec,22,-128,1
volume,oct-dec,21,-128,1
volume,oct-dec,20,-128,0
volume,oct-dec,19,-128,0
volume,oct-dec,17,-128,1
volume,oct-dec,16,-128,1
volume,oct-dec,15,-128,0
volume,oct-dec,14,-128,0
volume,oct-dec,13,-128,0
volume,oct-dec,12,-128,0
volume,oct-dec,11,-128,0
volume,oct-dec,10,-128,0
volume,oct-dec,9,-128,0
volume,oct-dec,8,-128,1
volume,oct-dec,7,-128,0
volume,oct-dec,6,-128,0
volume,oct-dec,5,-128,0
volume,oct-dec,4,-128,0
volume,oct-dec,-9,-128,0
volume,oct-dec,-10,-128,1
volume,oct-dec,27,-129,1
volume,oct-dec,26,-129,1
volume,oct-dec,25,-129,0
volume,oct-dec,24,-129,1
volume,oct-dec,21,-129,1
volume,oct-dec,20,-129,1
volume,oct-dec,19,-129,1
volume,oct-dec,18,-129,1
volume,oct-dec,16,-129,0
volume,oct-dec,15,-129,0
volume,oct-dec,14,-129,0
volume,oct-dec,13,-129,0
volume,oct-dec,12,-129,1
volume,oct-dec,11,-129,1
volume,oct-dec,10,-129,1
volume,oct-dec,9,-129,1
volume,oct-dec,8,-129,0
volume,oct-dec,7,-129,0
volume,oct-dec,4,-129,0
volume,oct-dec,2,-129,0
volume,oct-dec,0,-129,0
volume,oct-dec,-9,-129,1
volume,oct-dec,29,-130,0
volume,oct-dec,28,-130,1
volume,oct-dec,27,-130,0
volume,oct-dec,26,-130,0
volume,oct-dec,25,-130,0
volume,oct-dec,23,-130,0
volume,oct-dec,19,-130,0
volume,oct-dec,17,-130,0
volume,oct-dec,16,-130,0
volume,oct-dec,15,-130,0
volume,oct-dec,14,-130,0
volume,oct-dec,13,-130,1
volume,oct-dec,12,-130,1
volume,oct-dec,11,-130,1
volume,oct-dec,10,-130,1
volume,oct-dec,9,-130,1
volume,oct-dec,8,-130,0
volume,oct-dec,7,-130,0
volume,oct-dec,6,-130,0
volume,oct-dec,5,-130,0
volume,oct-dec,4,-130,0
volume,oct-dec,-9,-130,1
volume,oct-dec,30,-131,0
volume,oct-dec,28,-131,0
volume,oct-dec,27,-131,0
volume,oct-dec,25,-131,0
volume,oct-dec,21,-131,0
volume,oct-dec,20,-131,0
volume,oct-dec,19,-131,1
volume,oct-dec,17,-131,0
volume,oct-dec,16,-131,0
volume,oct-dec,15,-131,0
volume,oct-dec,14,-131,0
volume,oct-dec,13,-131,0
volume,oct-dec,12,-131,0
volume,oct-dec,11,-131,0
volume,oct-dec,10,-131,0
volume,oct-dec,9,-131,1
volume,oct-dec,8,-131,1
volume,oct-dec,7,-131,1
volume,oct-dec,-9,-131,0
volume,oct-dec,29,-132,0
volume,oct-dec,27,-132,0
volume,oct-dec,23,-132,0
volume,oct-dec,22,-132,0
volume,oct-dec,21,-132,3
volume,oct-dec,20,-132,0
volume,oct-dec,19,-132,0
volume,oct-dec,18,-132,0
volume,oct-dec,17,-132,0
volume,oct-dec,16,-132,0
volume,oct-dec,15,-132,0
volume,oct-dec,13,-132,0
volume,oct-dec,12,-132,1
volume,oct-dec,11,-132,1
volume,oct-dec,10,-132,0
volume,oct-dec,9,-132,0
volume,oct-dec,8,-132,1
volume,oct-dec,7,-132,1
volume,oct-dec,6,-132,1
volume,oct-dec,2,-132,0
volume,oct-dec,1,-132,0
volume,oct-dec,29,-133,0
volume,oct-dec,28,-133,1
volume,oct-dec,27,-133,1
volume,oct-dec,26,-133,1
volume,oct-dec,25,-133,2
volume,oct-dec,24,-133,0
volume,oct-dec,22,-133,1
volume,oct-dec,21,-133,1
volume,oct-dec,20,-133,1
volume,oct-dec,19,-133,1
volume,oct-dec,18,-133,1
volume,oct-dec,15,-133,0
volume,oct-dec,14,-133,0
volume,oct-dec,12,-133,1
volume,oct-dec,11,-133,1
volume,oct-dec,10,-133,1
volume,oct-dec,9,-133,1
volume,oct-dec,8,-133,0
volume,oct-dec,7,-133,1
volume,oct-dec,6,-133,1
volume,oct-dec,5,-133,1
volume,oct-dec,4,-133,1
volume,oct-dec,3,-133,1
volume,oct-dec,2,-133,1
volume,oct-dec,1,-133,0
volume,oct-dec,30,-134,0
volume,oct-dec,29,-134,0
volume,oct-dec,27,-134,0
volume,oct-dec,24,-134,1
volume,oct-dec,23,-134,1
volume,oct-dec,22,-134,1
volume,oct-dec,21,-134,0
volume,oct-dec,20,-134,0
volume,oct-dec,19,-134,0
volume,oct-dec,17,-134,1
volume,oct-dec,16,-134,1
volume,oct-dec,15,-134,1
volume,oct-dec,14,-134,1
volume,oct-dec,13,-134,1
volume,oct-dec,12,-134,1
volume,oct-dec,11,-134,1
volume,oct-dec,10,-134,0
volume,oct-dec,8,-134,1
volume,oct-dec,6,-134,2
volume,oct-dec,5,-134,1
volume,oct-dec,4,-134,1
volume,oct-dec,3,-134,1
volume,oct-dec,2,-134,2
volume,oct-dec,1,-134,1
volume,oct-dec,0,-134,0
volume,oct-dec,30,-135,0
volume,oct-dec,28,-135,1
volume,oct-dec,26,-135,0
volume,oct-dec,25,-135,0
volume,oct-dec,24,-135,0
volume,oct-dec,21,-135,1
volume,oct-dec,20,-135,1
volume,oct-dec,19,-135,1
volume,oct-dec,18,-135,1
volume,oct-dec,17,-135,1
volume,oct-dec,16,-135,1
volume,oct-dec,15,-135,0
volume,oct-dec,14,-135,1
volume,oct-dec,13,-135,1
volume,oct-dec,12,-135,1
volume,oct-dec,11,-135,1
volume,oct-dec,10,-135,0
volume,oct-dec,9,-135,1
volume,oct-dec,8,-135,1
volume,oct-dec,7,-135,0
volume,oct-dec,6,-135,0
volume,oct-dec,5,-135,1
volume,oct-dec,4,-135,1
volume,oct-dec,3,-135,1
volume,oct-dec,2,-135,1
volume,oct-dec,1,-135,1
volume,oct-dec,0,-135,1
volume,oct-dec,28,-136,0
volume,oct-dec,27,-136,0
volume,oct-dec,26,-136,0
volume,oct-dec,25,-136,0
volume,oct-dec,24,-136,0
volume,oct-dec,23,-136,0
volume,oct-dec,19,-136,0
volume,oct-dec,17,-136,0
volume,oct-dec,16,-136,0
volume,oct-dec,15,-136,0
volume,oct-dec,14,-136,0
volume,oct-dec,10,-136,0
volume,oct-dec,9,-136,0
volume,oct-dec,8,-136,0
volume,oct-dec,7,-136,0
volume,oct-dec,6,-136,1
volume,oct-dec,5,-136,1
volume,oct-dec,4,-136,1
volume,oct-dec,3,-136,1
volume,oct-dec,2,-136,0
volume,oct-dec,28,-137,0
volume,oct-dec,23,-137,0
volume,oct-dec,19,-137,0
volume,oct-dec,15,-137,0
volume,oct-dec,13,-137,3
volume,oct-dec,12,-137,0
volume,oct-dec,11,-137,0
volume,oct-dec,10,-137,4
volume,oct-dec,9,-137,0
volume,oct-dec,7,-137,1
volume,oct-dec,6,-137,1
volume,oct-dec,5,-137,0
volume,oct-dec,4,-137,0
volume,oct-dec,3,-137,0
volume,oct-dec,2,-137,4
volume,oct-dec,1,-137,0
volume,oct-dec,-1,-137,0
volume,oct-dec,26,-138,0
volume,oct-dec,23,-138,0
volume,oct-dec,21,-138,0
volume,oct-dec,20,-138,0
volume,oct-dec,19,-138,0
volume,oct-dec,18,-138,0
volume,oct-dec,17,-138,0
volume,oct-dec,16,-138,0
volume,oct-dec,15,-138,0
volume,oct-dec,13,-138,1
volume,oct-dec,12,-138,0
volume,oct-dec,11,-138,4
volume,oct-dec,10,-138,0
volume,oct-dec,9,-138,1
volume,oct-dec,8,-138,4
volume,oct-dec,7,-138,1
volume,oct-dec,6,-138,0
volume,oct-dec,5,-138,3
volume,oct-dec,4,-138,0
volume,oct-dec,3,-138,0
volume,oct-dec,2,-138,0
volume,oct-dec,-1,-138,0
volume,oct-dec,28,-139,0
volume,oct-dec,27,-139,1
volume,oct-dec,26,-139,1
volume,oct-dec,25,-139,1
volume,oct-dec,24,-139,1
volume,oct-dec,23,-139,1
volume,oct-dec,22,-139,1
volume,oct-dec,21,-139,1
volume,oct-dec,20,-139,1
volume,oct-dec,19,-139,1
volume,oct-dec,18,-139,1
volume,oct-dec,17,-139,1
volume,oct-dec,16,-139,1
volume,oct-dec,15,-139,1
volume,oct-dec,14,-139,1
volume,oct-dec,13,-139,1
volume,oct-dec,12,-139,1
volume,oct-dec,11,-139,1
volume,oct-dec,10,-139,4
volume,oct-dec,9,-139,1
volume,oct-dec,8,-139,0
volume,oct-dec,7,-139,0
volume,oct-dec,6,-139,0
volume,oct-dec,4,-139,0
volume,oct-dec,3,-139,1
volume,oct-dec,-1,-139,0
volume,oct-dec,26,-140,1
volume,oct-dec,24,-140,0
volume,oct-dec,23,-140,0
volume,oct-dec,22,-140,0
volume,oct-dec,21,-140,0
volume,oct-dec,17,-140,0
volume,oct-dec,15,-140,0
volume,oct-dec,13,-140,1
volume,oct-dec,12,-140,1
volume,oct-dec,11,-140,1
volume,oct-dec,10,-140,1
volume,oct-dec,9,-140,1
volume,oct-dec,8,-140,1
volume,oct-dec,7,-140,0
volume,oct-dec,4,-140,1
volume,oct-dec,3,-140,1
volume,oct-dec,2,-140,1
volume,oct-dec,1,-140,1
volume,oct-dec,0,-140,0
volume,oct-dec,-3,-140,0
volume,oct-dec,27,-141,0
volume,oct-dec,26,-141,1
volume,oct-dec,25,-141,1
volume,oct-dec,24,-141,1
volume,oct-dec,23,-141,0
volume,oct-dec,22,-141,1
volume,oct-dec,21,-141,1
volume,oct-dec,20,-141,0
volume,oct-dec,19,-141,0
volume,oct-dec,17,-141,1
volume,oct-dec,16,-141,1
volume,oct-dec,15,-141,1
volume,oct-dec,14,-141,1
volume,oct-dec,13,-141,1
volume,oct-dec,12,-141,0
volume,oct-dec,11,-141,1
volume,oct-dec,10,-141,1
volume,oct-dec,9,-141,1
volume,oct-dec,8,-141,1
volume,oct-dec,7,-141,1
volume,oct-dec,6,-141,1
volume,oct-dec,5,-141,1
volume,oct-dec,4,-141,0
volume,oct-dec,3,-141,1
volume,oct-dec,2,-141,1
volume,oct-dec,1,-141,0
volume,oct-dec,0,-141,1
volume,oct-dec,-1,-141,1
volume,oct-dec,-2,-141,0
volume,oct-dec,31,-142,0
volume,oct-dec,30,-142,0
volume,oct-dec,28,-142,0
volume,oct-dec,27,-142,0
volume,oct-dec,26,-142,1
volume,oct-dec,23,-142,0
volume,oct-dec,22,-142,1
volume,oct-dec,21,-142,1
volume,oct-dec,20,-142,2
volume,oct-dec,19,-142,1
volume,oct-dec,18,-142,1
volume,oct-dec,17,-142,1
volume,oct-dec,16,-142,0
volume,oct-dec,15,-142,0
volume,oct-dec,14,-142,0
volume,oct-dec,13,-142,4
volume,oct-dec,12,-142,0
volume,oct-dec,11,-142,0
volume,oct-dec,10,-142,0
volume,oct-dec,9,-142,4
volume,oct-dec,8,-142,0
volume,oct-dec,7,-142,1
volume,oct-dec,6,-142,1
volume,oct-dec,5,-142,1
volume,oct-dec,4,-142,1
volume,oct-dec,3,-142,1
volume,oct-dec,2,-142,0
volume,oct-dec,1,-142,1
volume,oct-dec,0,-142,0
volume,oct-dec,-2,-142,2
volume,oct-dec,-3,-142,1
volume,oct-dec,-4,-142,0
volume,oct-dec,33,-143,0
volume,oct-dec,31,-143,0
volume,oct-dec,28,-143,0
volume,oct-dec,24,-143,0
volume,oct-dec,23,-143,0
volume,oct-dec,21,-143,0
volume,oct-dec,19,-143,1
volume,oct-dec,18,-143,1
volume,oct-dec,17,-143,0
volume,oct-dec,16,-143,1
volume,oct-dec,15,-143,0
volume,oct-dec,14,-143,1
volume,oct-dec,13,-143,1
volume,oct-dec,12,-143,1
volume,oct-dec,11,-143,0
volume,oct-dec,10,-143,1
volume,oct-dec,9,-143,1
volume,oct-dec,8,-143,0
volume,oct-dec,6,-143,0
volume,oct-dec,5,-143,0
volume,oct-dec,4,-143,1
volume,oct-dec,3,-143,1
volume,oct-dec,2,-143,0
volume,oct-dec,1,-143,1
volume,oct-dec,0,-143,1
volume,oct-dec,-1,-143,0
volume,oct-dec,-2,-143,2
volume,oct-dec,-4,-143,1
volume,oct-dec,28,-144,0
volume,oct-dec,25,-144,0
volume,oct-dec,24,-144,0
